Nome Estacão,Data,Humidade relativa média diária (%),Precipitação diária (mm),Temperatura do ar média diária (°C),Velocidade do vento média diária (m/s),Distrito
VALADARES,01/05/1985 09:00,,0.0,,,Porto
VALADARES,02/05/1985 09:00,,0.7,,,Porto
VALADARES,03/05/1985 09:00,,4.3,,,Porto
VALADARES,04/05/1985 09:00,,0.0,,,Porto
VALADARES,05/05/1985 09:00,,0.4,,,Porto
VALADARES,06/05/1985 09:00,,0.7,,,Porto
VALADARES,07/05/1985 09:00,,3.9,,,Porto
VALADARES,08/05/1985 09:00,,0.0,,,Porto
VALADARES,09/05/1985 09:00,,0.0,,,Porto
VALADARES,10/05/1985 09:00,,0.0,,,Porto
VALADARES,11/05/1985 09:00,,0.0,,,Porto
VALADARES,12/05/1985 09:00,,0.0,,,Porto
VALADARES,13/05/1985 09:00,,0.0,,,Porto
VALADARES,14/05/1985 09:00,,0.0,,,Porto
VALADARES,15/05/1985 09:00,,0.0,,,Porto
VALADARES,16/05/1985 09:00,,0.1,,,Porto
VALADARES,17/05/1985 09:00,,1.3,,,Porto
VALADARES,18/05/1985 09:00,,0.0,,,Porto
VALADARES,19/05/1985 09:00,,0.0,,,Porto
VALADARES,20/05/1985 09:00,,0.0,,,Porto
VALADARES,21/05/1985 09:00,,0.0,,,Porto
VALADARES,22/05/1985 09:00,,0.0,,,Porto
VALADARES,23/05/1985 09:00,,0.0,,,Porto
VALADARES,24/05/1985 09:00,,0.0,,,Porto
VALADARES,25/05/1985 09:00,,0.0,,,Porto
VALADARES,26/05/1985 09:00,,5.9,,,Porto
VALADARES,27/05/1985 09:00,,0.0,,,Porto
VALADARES,28/05/1985 09:00,,0.0,,,Porto
VALADARES,29/05/1985 09:00,,0.4,,,Porto
VALADARES,30/05/1985 09:00,,0.0,,,Porto
VALADARES,31/05/1985 09:00,,0.7,,,Porto
VALADARES,01/06/1985 09:00,,4.9,,,Porto
VALADARES,02/06/1985 09:00,,0.2,,,Porto
VALADARES,03/06/1985 09:00,,0.0,,,Porto
VALADARES,04/06/1985 09:00,,0.0,,,Porto
VALADARES,05/06/1985 09:00,,0.8,,,Porto
VALADARES,06/06/1985 09:00,,0.0,,,Porto
VALADARES,07/06/1985 09:00,,0.4,,,Porto
VALADARES,08/06/1985 09:00,,0.0,,,Porto
VALADARES,09/06/1985 09:00,,0.0,,,Porto
VALADARES,10/06/1985 09:00,,0.0,,,Porto
VALADARES,11/06/1985 09:00,,0.0,,,Porto
VALADARES,12/06/1985 09:00,,0.0,,,Porto
VALADARES,13/06/1985 09:00,,0.0,,,Porto
VALADARES,14/06/1985 09:00,,0.0,,,Porto
VALADARES,15/06/1985 09:00,,0.0,,,Porto
VALADARES,16/06/1985 09:00,,2.5,,,Porto
VALADARES,17/06/1985 09:00,,0.0,,,Porto
VALADARES,18/06/1985 09:00,,0.0,,,Porto
VALADARES,19/06/1985 09:00,,0.4,,,Porto
VALADARES,20/06/1985 09:00,,0.0,,,Porto
VALADARES,21/06/1985 09:00,,0.0,,,Porto
VALADARES,22/06/1985 09:00,,0.0,,,Porto
VALADARES,23/06/1985 09:00,,0.0,,,Porto
VALADARES,24/06/1985 09:00,,0.0,,,Porto
VALADARES,25/06/1985 09:00,,0.0,,,Porto
VALADARES,26/06/1985 09:00,,0.0,,,Porto
VALADARES,27/06/1985 09:00,,0.0,,,Porto
VALADARES,28/06/1985 09:00,,0.0,,,Porto
VALADARES,29/06/1985 09:00,,0.0,,,Porto
VALADARES,30/06/1985 09:00,,0.0,,,Porto
VALADARES,01/07/1985 09:00,,0.0,,,Porto
VALADARES,02/07/1985 09:00,,0.1,,,Porto
VALADARES,03/07/1985 09:00,,0.0,,,Porto
VALADARES,04/07/1985 09:00,,0.0,,,Porto
VALADARES,05/07/1985 09:00,,0.0,,,Porto
VALADARES,06/07/1985 09:00,,0.0,,,Porto
VALADARES,07/07/1985 09:00,,0.0,,,Porto
VALADARES,08/07/1985 09:00,,0.0,,,Porto
VALADARES,09/07/1985 09:00,,0.0,,,Porto
VALADARES,10/07/1985 09:00,,0.0,,,Porto
VALADARES,11/07/1985 09:00,,0.0,,,Porto
VALADARES,12/07/1985 09:00,,0.0,,,Porto
VALADARES,13/07/1985 09:00,,0.0,,,Porto
VALADARES,14/07/1985 09:00,,0.0,,,Porto
VALADARES,15/07/1985 09:00,,0.0,,,Porto
VALADARES,16/07/1985 09:00,,0.0,,,Porto
VALADARES,17/07/1985 09:00,,0.0,,,Porto
VALADARES,18/07/1985 09:00,,0.0,,,Porto
VALADARES,19/07/1985 09:00,,0.0,,,Porto
VALADARES,20/07/1985 09:00,,0.0,,,Porto
VALADARES,21/07/1985 09:00,,0.0,,,Porto
VALADARES,22/07/1985 09:00,,0.0,,,Porto
VALADARES,23/07/1985 09:00,,0.0,,,Porto
VALADARES,24/07/1985 09:00,,0.0,,,Porto
VALADARES,25/07/1985 09:00,,0.0,,,Porto
VALADARES,26/07/1985 09:00,,0.0,,,Porto
VALADARES,27/07/1985 09:00,,0.0,,,Porto
VALADARES,28/07/1985 09:00,,0.0,,,Porto
VALADARES,29/07/1985 09:00,,0.0,,,Porto
VALADARES,30/07/1985 09:00,,0.0,,,Porto
VALADARES,31/07/1985 09:00,,0.0,,,Porto
VALADARES,01/08/1985 09:00,,0.0,,,Porto
